titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,mainDirector,numVotes,mainDirectorBirthYear,mainDirectorDeathYear,MainDirectorPrimaryProfession,mainWriter,mainWriterBirthYear,mainWriterDeathYear,MainWriterPrimaryProfession,titleLength,genderVoters,worldPromotion,Downloads,prefVotersCountry,firstShownCountry,Cash,rating
movie,Heaven,Heaven,0,1987,\N,80,Documentary,Diane Keaton,237,1946,\N,"actress,producer,director",Diane Keaton,1946,\N,"actress,producer,director",6,210.0,1,9040,RO,MY,5616,7.11
short,Entre chiens et loups,Entre chiens et loups,0,2008,\N,30,Short,Jean-Gabriel Périot,7,1974,\N,"director,editor,writer",Jean-Gabriel Périot,1974,\N,"director,editor,writer",21,2.0,0,-1,KP,LS,49111,6.98
movie,Chukkallo Chandrudu,Chukkallo Chandrudu,0,2006,\N,\N,Drama,Siva Ananth,247,\N,\N,"writer,producer,assistant_director",Siva Ananth,\N,\N,"writer,producer,assistant_director",19,191.0,0,-1,WF,NF,58127,7.72
movie,King of the Avenue,King of the Avenue,0,2010,\N,83,"Drama,Fantasy,Thriller",Ryan Combs,441,1974,\N,"director,writer,actor",Ryan Combs,1974,\N,"director,writer,actor",18,352.0,1,-1,ML,TZ,62297,5.06
movie,The Blue Butterfly,The Blue Butterfly,0,2004,\N,97,"Adventure,Drama",Léa Pool,1412,1950,\N,"director,writer,miscellaneous",Pete McCormack,\N,\N,"writer,director,producer",18,374.0,1,-1,MY,SS,43223,7.03
movie,Mama Turns 100,Mamá cumple 100 años,0,1979,\N,98,"Comedy,Drama,Fantasy",Carlos Saura,924,1932,\N,"writer,director,actor",Carlos Saura,1932,\N,"writer,director,actor",20,360.0,0,4544,CM,GW,30182,7.12
tvEpisode,Part 2,Part 2,0,1983,\N,\N,"Drama,Romance,Thriller",Karen Arthur,17,1941,\N,"director,actress,producer",Michael Laurence,1935,2015,"writer,actor,producer",6,3.0,1,-1,HN,SC,26643,8.09
tvEpisode,Runaways,Runaways,0,1993,\N,\N,Comedy,Lex Passaris,20,\N,\N,"assistant_director,director,camera_department",Susan Harris,1940,\N,"writer,producer,actress",8,8.0,0,975,FM,EG,54927,7.2
short,Mysteries of the Unseen World,Mysteries of the Unseen World,0,2013,\N,39,"Documentary,Short",Louie Schwartzberg,651,\N,\N,"visual_effects,director,producer",Mose Richards,\N,\N,"writer,producer,director",29,109.0,0,2532,ME,EG,39568,7.23
movie,Star Trek: First Contact,Star Trek: First Contact,0,1996,\N,111,"Action,Adventure,Drama",Jonathan Frakes,107263,1952,\N,"actor,director,producer",Gene Roddenberry,1921,1991,"writer,producer,miscellaneous",24,54596.0,0,977,HK,IE,44802,7.12
tvEpisode,Frenemies,Frenemies,0,2017,\N,42,"Action,Comedy,Drama",Juan Mas,213,1964,\N,"assistant_director,producer,production_manager",Karl Schaefer,\N,\N,"writer,producer,miscellaneous",9,201.0,1,5155,GF,AF,221,5.75
tvEpisode,Part 1,Part 1,0,2011,\N,\N,Documentary,Emma Cooper,26,\N,\N,"producer,director,executive",Louis Theroux,1970,\N,"writer,producer,director",6,10.0,1,5679,TL,NO,53926,7.84
tvMovie,The Wind in the Willows,The Wind in the Willows,0,1987,\N,96,"Adventure,Animation,Drama",Arthur Rankin Jr.,409,1924,2014,"producer,director,art_department",Kenneth Grahame,1859,1932,writer,23,252.0,1,5817,FJ,CM,36364,6.96
movie,Rising Sun,Rising Sun,0,1993,\N,125,"Action,Crime,Drama",Philip Kaufman,38504,1936,\N,"writer,director,producer",Michael Crichton,1942,2008,"writer,producer,director",10,6240.0,0,-1,LC,BN,15330,6.71
tvEpisode,Sisters,Sisters,0,1997,\N,45,"Action,Crime,Drama",John Paragon,7,1954,\N,"actor,writer,director",David Ehrman,\N,\N,"writer,producer,miscellaneous",7,4.0,1,7222,SH,BR,39846,5.64
tvEpisode,Fury,Fury,0,2006,\N,43,"Drama,Fantasy",Peter Werner,169,1947,\N,"director,producer,actor",John Gray,\N,\N,"writer,producer,director",4,21.0,1,8636,BJ,IO,20757,7.36
short,Hush,Hush,0,2015,\N,19,"Sci-Fi,Short,Thriller",Ryder Page,6,\N,\N,"camera_department,cinematographer,producer",Spike Kittrell,\N,\N,"writer,editor,producer",4,0.0,1,9487,MQ,BB,44183,6.17
tvEpisode,Robot Wars,Robot Wars,0,2006,\N,23,"Comedy,Drama,Family",Adam Weissman,55,\N,\N,"director,writer,miscellaneous",Dan Schneider,1966,\N,"writer,producer,actor",10,6.0,1,3666,NO,BO,3661,4.84
video,Carmen Electra's Aerobic Striptease,Carmen Electra's Aerobic Striptease,0,2003,\N,53,Sport,Edward Lachman,220,1948,\N,"cinematographer,camera_department,director",Jessica Chaffin,\N,\N,"actress,writer,producer",35,11.0,1,4566,SL,VU,9376,7.58
tvEpisode,Gossip,Gossip,0,2009,\N,30,Comedy,Paul Lieberstein,1766,1967,\N,"producer,actor,writer",Greg Daniels,1963,\N,"writer,producer,director",6,1430.0,0,-1,CU,PL,28560,7.12
movie,Sarkar,Sarkar,0,2005,\N,124,"Crime,Drama",Ram Gopal Varma,13641,1962,\N,"director,producer,writer",Manish Gupta,\N,\N,"writer,director,producer",6,7027.0,0,3283,US,KH,51737,7.14
short,Calibre,Calibre,0,2009,\N,\N,"Action,Short",Rob Kelly,10,\N,\N,"camera_department,director,writer",Nick McLoughlin,\N,\N,writer,7,3.0,1,1022,DK,BM,43670,6.38
tvEpisode,Daddy's Home,Daddy's Home,0,2008,\N,\N,Comedy,Kevin Dowling,12,\N,\N,"director,producer",Kevin Murphy,\N,\N,"producer,writer,soundtrack",12,9.0,0,3540,BY,PA,42569,6.33
movie,Outcast,Outcast,0,2014,\N,99,"Action,Adventure,Drama",Nick Powell,11058,\N,\N,"stunts,assistant_director,miscellaneous",James Dormer,\N,\N,"writer,producer,director",7,3013.0,1,7812,PM,AU,2719,5.15
tvEpisode,The Imposter,The Imposter,0,2012,\N,61,"Drama,History",Ciaran Donnelly,38,\N,\N,"director,producer,writer",Alan Whiting,\N,\N,"writer,producer",12,37.0,0,6776,AR,IO,16647,6.91
tvEpisode,The Hero,The Hero,0,2013,\N,22,"Action,Adventure,Animation",Mic Graves,97,\N,\N,"director,writer,actor",Mic Graves,\N,\N,"director,writer,actor",8,77.0,1,4578,DM,BH,2303,6.24
video,Screamers: The Hunting,Screamers: The Hunting,0,2009,\N,95,"Action,Horror,Sci-Fi",Sheldon Wilson,4769,\N,\N,"director,writer,producer",Philip K. Dick,1928,1982,writer,22,1584.0,1,302,CA,TG,50673,4.16
tvEpisode,The Inheritance,The Inheritance,0,1967,\N,50,"Adventure,History,Western",Nathan Juran,16,1907,2002,"director,art_director,writer",David Duncan,1913,1999,writer,15,1.0,1,8231,BJ,PE,51729,6.73
tvSeries,MI-5,Spooks,0,2002,2011,60,"Drama,Thriller",Julian Simpson,12871,1972,\N,"director,writer,miscellaneous",Sean Cook,\N,\N,"writer,editorial_department",6,10824.0,1,6131,MW,GN,50924,7.34
movie,Lovers,Lovers,0,2014,\N,130,Romance,Harinath,61,\N,\N,director,Maruthi Dasari,\N,\N,"writer,director,producer",6,57.0,1,9865,WF,HT,34667,5.04
video,The Dead Girl,The Dead Girl,0,2009,\N,13,"Drama,Short",Jon Dalton,5,\N,\N,"writer,producer,director",Jon Dalton,\N,\N,"writer,producer,director",13,2.0,0,8784,NU,FM,2993,6.53
movie,Mudhoney,Mudhoney,0,1965,\N,92,Drama,Russ Meyer,1090,1922,2004,"director,writer,producer",Raymond Friday Locke,1934,2002,writer,8,945.0,1,-1,RW,TJ,5095,5.95
movie,Adulterers,Avouterie,0,2015,\N,91,"Crime,Drama,Thriller",H.M. Coakley,1295,1971,\N,"production_manager,producer,writer",H.M. Coakley,1971,\N,"production_manager,producer,writer",9,218.0,0,6927,GT,DO,21495,5.06
tvEpisode,The Return,The Return,0,2017,\N,43,Drama,Tony Phelan,157,\N,\N,"producer,writer,director",Joan Rater,\N,\N,"producer,writer,miscellaneous",10,84.0,1,8057,EC,EG,55692,5.56
tvEpisode,Ice Cream Man,Ice Cream Man,0,1982,\N,48,"Crime,Drama,Mystery",Leslie H. Martinson,14,1915,2016,"director,miscellaneous,assistant_director",William Douglas Lansford,1922,2013,"writer,miscellaneous",13,3.0,0,-1,KE,BV,7675,4.71
tvEpisode,Guilty,Guilty,0,2014,\N,42,"Action,Adventure,Crime",Peter Leto,3182,\N,\N,"producer,director,production_manager",Greg Berlanti,1972,\N,"producer,writer,director",6,3003.0,1,5645,MO,CA,14256,6.74
tvEpisode,The 27 Club,The 27 Club,0,2015,\N,12,Comedy,Lake Bell,20,1979,\N,"actress,director,writer",Sam Sklaver,\N,\N,"producer,miscellaneous,writer",11,19.0,0,4727,AM,SC,18678,8.06
movie,The Big Parade,The Big Parade,0,1925,\N,151,"Drama,Romance,War",George W. Hill,5527,1895,1934,"cinematographer,director,writer",Laurence Stallings,1894,1968,writer,14,2344.0,1,3921,PL,GL,7223,6.89
movie,Supercroc,Supercroc,0,2007,\N,85,"Action,Horror,Sci-Fi",Scott Harper,901,\N,\N,"visual_effects,director",Steve Bevilacqua,\N,\N,"writer,producer,director",9,402.0,1,1040,ID,AE,19806,1.97
tvEpisode,Top Gun,Top Gun,0,2004,\N,\N,Comedy,Toby MacDonald,14,\N,\N,"director,writer,producer",Mark Chappell,\N,\N,"writer,producer,actor",7,11.0,1,7701,CM,TK,52271,7.1
short,Millennium Bug,Millennium Bug,0,1998,\N,1,"Animation,Short",Lee Lanier,8,1966,\N,"visual_effects,miscellaneous,director",Lee Lanier,1966,\N,"visual_effects,miscellaneous,director",14,8.0,0,3915,CC,BL,20825,3.82
tvEpisode,Casey Anthony,Casey Anthony,0,2016,\N,\N,"Biography,Drama,History",Brad Osborne,9,\N,\N,"director,actor,editor",Kim Clemons,\N,\N,"producer,writer,miscellaneous",13,2.0,1,5007,SI,US,55600,5.75
tvEpisode,The Unforgiven,The Unforgiven,0,2002,\N,43,"Action,Crime,Drama",Félix Enríquez Alcalá,20,1951,\N,"director,cinematographer,miscellaneous",Edward Allen Bernero,1962,\N,"producer,writer,miscellaneous",14,16.0,1,409,ZA,KZ,18459,6.8
tvEpisode,Une pute et un poussin,Une pute et un poussin,0,2009,\N,15,\N,Clément Michel,18,\N,\N,"director,actor,writer",Clément Michel,\N,\N,"director,actor,writer",22,9.0,0,-1,NG,MR,59934,6.83
movie,Sacrifice,Sacrifice,0,2004,\N,90,Drama,Frankie Sooknanan,17,1980,\N,"producer,actor,writer",Frankie Sooknanan,1980,\N,"producer,actor,writer",9,2.0,1,3217,MS,PH,3939,5.29
movie,Real Fiction,Shilje sanghwang,0,2000,\N,82,"Crime,Drama",Ki-duk Kim,1261,1960,\N,"writer,director,producer",Ki-duk Kim,1960,\N,"writer,director,producer",16,336.0,0,1740,KP,ZW,30166,6.27
tvEpisode,Valentino,Valentino,0,2004,\N,45,"Drama,Romance,Sci-Fi",John David Coles,24,\N,\N,"producer,director,editorial_department",Greg Berlanti,1972,\N,"producer,writer,director",9,9.0,0,1439,LS,KY,36770,6.84
tvMovie,Das blaue Licht,Das blaue Licht,0,2010,\N,59,"Family,Fantasy",Carsten Fiebeler,105,1965,\N,"director,writer,actor",Jacob Grimm,1785,1863,writer,15,77.0,0,294,LI,HU,35886,7.06
movie,Peyton Place,Peyton Place,0,1957,\N,157,"Drama,Romance",Mark Robson,4584,1913,1978,"director,producer,editor",John Michael Hayes,1919,2008,"writer,producer",12,1613.0,0,1817,LT,BT,13750,6.96
movie,Hands Across the Table,Hands Across the Table,0,1935,\N,80,"Comedy,Romance",Mitchell Leisen,1320,1898,1972,"director,art_director,costume_designer",Norman Krasna,1909,1984,"writer,producer,director",22,100.0,1,6,AE,ML,32813,6.95
movie,Schneeweißchen und Rosenrot,Schneeweißchen und Rosenrot,0,1979,\N,70,"Family,Fantasy",Siegfried Hartmann,288,1927,\N,"director,writer,assistant_director",Margot Beichler,1926,\N,"writer,miscellaneous,actress",27,14.0,1,5692,LS,UM,33020,7.55
short,The Raven,The Raven,0,2011,\N,7,"Horror,Short",Kemal Yildirim,15,\N,\N,"producer,director,actor",Stephen Loveless,\N,\N,"writer,assistant_director,actor",9,8.0,0,8010,TG,LA,4684,7.03
tvEpisode,The Equalizer,The Equalizer,0,1958,\N,30,"Crime,Drama,Mystery",James Neilson,185,1909,1979,"director,actor,writer",Robert C. Dennis,1915,1983,writer,13,121.0,0,7866,CN,MV,46998,6.95
tvEpisode,Blast from the Past,Blast from the Past,0,2006,\N,\N,Comedy,James Widdoes,9,1953,\N,"director,producer,actor",David Kohan,1964,\N,"writer,producer,miscellaneous",19,9.0,0,939,MK,BB,12012,7.59
tvMovie,Running Delilah,Running Delilah,0,1993,\N,97,"Sci-Fi,Thriller",Richard Franklin,197,1948,2007,"director,producer,writer",Ron Koslow,\N,\N,"writer,producer,miscellaneous",15,85.0,0,5995,MU,JM,59190,5.5
tvEpisode,Harvest,Harvest,0,1998,\N,\N,Drama,Christopher King,19,\N,\N,"director,producer",Ben Rostul,\N,\N,writer,7,17.0,1,4317,BO,RU,22855,6.04
short,Tramway,Tramwaj,0,1966,\N,5,"Drama,Short",Krzysztof Kieslowski,753,1941,1996,"writer,director,actor",Krzysztof Kieslowski,1941,1996,"writer,director,actor",7,555.0,0,-1,RE,VA,5142,6.18
tvEpisode,Firepower,Firepower,0,1983,\N,48,"Crime,Drama,Mystery",Phil Bondelli,21,1927,2011,"director,assistant_director,production_manager",Donald L. Gold,1924,\N,"assistant_director,production_manager,producer",9,19.0,1,3284,VI,BO,21169,5.96
short,Presence,Presence,0,2010,\N,14,"Drama,Short",Luke Gallo,7,1982,\N,"actor,writer,director",Luke Gallo,1982,\N,"actor,writer,director",8,7.0,1,5286,IT,KW,8563,4.8
video,Out for a Kill,Out for a Kill,0,2003,\N,90,"Action,Crime,Thriller",Michael Oblowitz,5612,\N,\N,"director,cinematographer,producer",Danny Lerner,1952,2015,"producer,writer,production_manager",14,3725.0,1,5840,MF,CH,34263,4.82
short,No Place to Hide,No Place to Hide,0,1983,\N,30,Short,Lance Bird,13,\N,\N,"producer,director,actor",John Crowley,1942,\N,"writer,miscellaneous,director",16,6.0,0,4586,MP,ZM,58309,4.79
tvEpisode,Young Love,Young Love,0,1959,\N,30,Western,Seymour Berns,61,\N,\N,"director,producer,production_manager",John Meston,1914,1979,writer,10,41.0,0,5461,AW,CN,4044,5.91
movie,The Big Shot,The Big Shot,0,1931,\N,66,Comedy,Ralph Murphy,46,1895,1967,"director,writer,miscellaneous",Earl Baldwin,1901,1970,"writer,miscellaneous,producer",12,26.0,1,3701,MU,JE,23075,6.84
movie,Ze film,Ze film,0,2005,\N,105,Comedy,Guy Jacques,245,1958,2016,"director,writer,actor",Constantine Attia,\N,\N,"actor,writer",7,112.0,0,2376,HM,DE,15834,5.58
tvSeries,Coupling,Coupling,0,2000,2004,30,"Comedy,Romance",Martin Dennis,39030,\N,\N,"director,production_manager,miscellaneous",Steven Moffat,1961,\N,"writer,producer,miscellaneous",8,13438.0,1,9489,GN,HR,16751,7.76
movie,Morning Glory,Morning Glory,0,2010,\N,107,"Comedy,Drama,Romance",Roger Michell,65037,1956,\N,"director,producer,actor",Aline Brosh McKenna,1967,\N,"writer,producer,soundtrack",13,45532.0,1,4953,SC,MM,32602,7.13
movie,Green,Green,0,1998,\N,88,Comedy,Karl T. Hirsch,215,1970,\N,"editorial_department,editor,producer",Karl T. Hirsch,1970,\N,"editorial_department,editor,producer",5,44.0,1,8842,PL,BY,32028,6.15
tvEpisode,The Separation,The Separation,0,1976,\N,\N,Comedy,Jay Sandrich,9,1932,\N,"director,assistant_director,producer",James L. Brooks,1940,\N,"writer,producer,miscellaneous",14,2.0,0,4611,UG,AS,60739,7.16
movie,Soultaker,Soultaker,0,1990,\N,94,"Fantasy,Horror",Michael Rissi,3429,\N,\N,"director,writer,editor",Vivian Schilling,1968,\N,"actress,writer,producer",9,1235.0,1,3952,MU,CR,31210,4.57
tvMovie,Schwarzfahrer,Schwarzfahrer,0,1997,\N,90,"Comedy,Crime",Nikolaus Leytner,53,1957,\N,"director,writer,assistant_director",Bernhard Seiter,\N,\N,writer,13,35.0,1,4497,NU,LV,22039,7.57
movie,Billion Dollar Brain,Billion Dollar Brain,0,1967,\N,111,"Crime,Thriller",Ken Russell,4033,1927,2011,"director,writer,actor",Len Deighton,1929,\N,"writer,producer,miscellaneous",20,1468.0,1,1869,AG,NE,25568,6.18
tvEpisode,Scream,Scream,0,2015,\N,41,"Crime,Drama,Mystery",Hanelle M. Culpepper,1166,\N,\N,"director,writer,producer",Jeff Davis,1975,\N,"writer,producer,director",6,227.0,1,806,MR,ZM,43521,7.25
movie,Setup,Setup,0,2011,\N,85,"Action,Crime,Drama",Mike Gunther,19386,\N,\N,"stunts,producer,assistant_director",Mike Behrman,\N,\N,"writer,actor,producer",5,5760.0,1,5296,MN,SO,14390,4.8
short,Duel,Duel,0,2004,\N,25,"Action,Short",Dominic Antonio Cerniglio,16,\N,\N,"actor,director,writer",Dominic Antonio Cerniglio,\N,\N,"actor,director,writer",4,7.0,1,9895,ZM,GD,62736,7.62
movie,Lolita,Lolita,0,1997,\N,137,"Drama,Romance",Adrian Lyne,44685,1941,\N,"director,writer,producer",Vladimir Nabokov,1899,1977,"writer,actor,soundtrack",6,15793.0,0,6603,NU,PL,5349,7.55
tvShort,The Red Shoes,The Red Shoes,0,1990,\N,27,"Animation,Drama,Family",Michael Sporn,35,1946,2014,"animation_department,director,producer",Hans Christian Andersen,1805,1875,"writer,soundtrack",13,19.0,1,2718,NI,RU,23247,7.46
short,Will,Will,0,2012,\N,4,"Animation,Drama,Family",Eusong Lee,38,\N,\N,"art_director,animation_department,assistant_director",Eusong Lee,\N,\N,"art_director,animation_department,assistant_director",4,24.0,1,1428,LK,NZ,28910,7.69
movie,Scenes from a Marriage,Scener ur ett äktenskap,0,1974,\N,169,Drama,Ingmar Bergman,1040,1918,2007,"writer,director,actor",Ingmar Bergman,1918,2007,"writer,director,actor",23,707.0,1,9272,ZA,NL,24875,8.0
short,Ariel,Ariel,0,2013,\N,7,"Drama,Short",Claude Gonzalez,5,\N,\N,"producer,director,writer",Claude Gonzalez,\N,\N,"producer,director,writer",5,2.0,0,-1,ID,HU,52776,7.41
tvSeries,Murder in the First,Murder in the First,0,2014,2016,42,"Crime,Drama,Mystery",David Boyd,6139,\N,\N,"cinematographer,camera_department,director",Steven Bochco,1943,2018,"writer,producer,miscellaneous",19,4280.0,1,7024,HM,KM,12359,7.84
video,Jimmy Carr: Stand Up,Jimmy Carr: Stand Up,0,2005,\N,80,"Comedy,Documentary",Dominic Brigstocke,1031,\N,\N,"director,writer",Jimmy Carr,1972,\N,"writer,miscellaneous,actor",20,76.0,1,7429,TV,MO,55847,7.76
tvEpisode,Traffic,Traffic,0,2010,\N,60,"Crime,Drama,Mystery",Christopher Zalla,99,1974,\N,"director,writer,producer",Dick Wolf,1946,\N,"writer,producer,miscellaneous",7,96.0,1,-1,AQ,TM,34968,7.18
movie,Patti Cake$,Patti Cake$,0,2017,\N,109,"Drama,Music",Geremy Jasper,7521,\N,\N,"director,writer,composer",Geremy Jasper,\N,\N,"director,writer,composer",11,4514.0,0,6750,TT,SL,24523,6.66
movie,Sherrybaby,Sherrybaby,0,2006,\N,96,Drama,Laurie Collyer,10909,1967,\N,"director,writer,actress",Laurie Collyer,1967,\N,"director,writer,actress",10,1831.0,0,7027,OM,BE,20779,6.19
tvEpisode,Stranger,Stranger,0,1972,\N,\N,Comedy,Roger Race,10,\N,\N,"producer,director,miscellaneous",Eric Sykes,1923,2012,"actor,writer,director",8,1.0,1,5448,CX,IT,50947,4.59
short,Undo,Undo,0,2005,\N,9,"Drama,Short",Michele Francis,5,\N,\N,"editor,editorial_department,director",Michele Francis,\N,\N,"editor,editorial_department,director",4,4.0,1,806,KR,BF,2715,6.61
tvEpisode,Wake,Wake,0,2013,\N,22,Comedy,Ed Bye,251,1955,\N,"director,producer,miscellaneous",Gary Janetti,1966,\N,"producer,writer,actor",4,107.0,1,-1,AF,GW,30918,6.38
short,Falling,Falling,0,2015,\N,11,"Drama,Horror,Short",Lee Hampton,586,\N,\N,"producer,director,writer",Lee Hampton,\N,\N,"producer,director,writer",7,345.0,1,-1,LC,MX,34654,4.99
movie,Ted,Ted,0,1998,\N,85,Comedy,Gary Ellenberg,27,\N,\N,"director,actor,writer",Gary Ellenberg,\N,\N,"director,actor,writer",3,19.0,0,2861,PY,ZM,9571,6.71
video,Friends with Benefits,Friends with Benefits,1,2012,\N,153,"Adult,Drama,Romance",Paul Thomas,7,1949,\N,"director,actor,producer",Raven Touchstone,1940,\N,"writer,costume_department,assistant_director",21,4.0,0,-1,SJ,BB,45508,7.15
tvEpisode,Endgame,Endgame,0,1999,\N,45,"Action,Adventure,Drama",Garth Maxwell,242,1963,\N,"director,writer,producer",Rob Tapert,1955,\N,"producer,writer,actor",7,164.0,0,1605,UZ,ZM,44013,7.05
movie,Monday,Monday,0,2018,\N,57,Comedy,Alejandro Montoya Marín,16,\N,\N,"writer,producer,director",Alejandro Montoya Marín,\N,\N,"writer,producer,director",6,9.0,0,8870,YT,GE,50069,6.89
short,Cronos,Cronos,0,2016,\N,10,"Drama,Short,Thriller",Chieh Yang,8,1989,\N,"writer,director,producer",Federico Spiazzi,\N,\N,"writer,director,editor",6,7.0,0,-1,SS,NG,47239,6.42
video,Lost in the Woods,Lost in the Woods,0,2014,\N,6,"Horror,Short",Sergey A.,23,1996,\N,"actor,writer,producer",Sergey A.,1996,\N,"actor,writer,producer",17,2.0,1,8318,GE,AQ,17144,3.67
tvEpisode,The Game,The Game,0,2006,\N,\N,Comedy,Salim Akil,11,1964,\N,"director,producer,writer",Mara Brock Akil,1970,\N,"writer,producer,miscellaneous",8,7.0,1,1297,NE,EH,25939,8.26
video,The Naked Truth,The Naked Truth,0,2003,\N,100,"Crime,Drama",Ray Culpepper,73,\N,\N,"director,producer,actor",Ray Culpepper,\N,\N,"director,producer,actor",15,68.0,0,7776,MQ,RW,51300,5.21
tvSeries,Belíssima,Belíssima,0,2005,2006,60,"Comedy,Crime,Drama",Denise Saraceni,230,\N,\N,"director,producer,miscellaneous",Silvio de Abreu,1942,\N,"writer,actor,director",9,63.0,1,729,LI,SK,26383,6.91
short,Luna,Luna,0,2011,\N,7,"Animation,Comedy,Romance",Donna Brockopp,29,\N,\N,"art_department,animation_department,director",Luke Carroll,\N,\N,"producer,writer,visual_effects",4,1.0,1,5630,VN,SO,40984,6.76
tvEpisode,There Goes the Neighborhood,There Goes the Neighborhood,0,1985,\N,47,"Action,Adventure,Crime",Dennis Donnelly,126,1942,\N,"director,assistant_director,actor",Frank Lupo,\N,\N,"writer,producer,miscellaneous",27,125.0,1,4183,SR,MO,15113,6.33
movie,The Man Who Skied Down Everest,The Man Who Skied Down Everest,0,1975,\N,85,Documentary,Bruce Nyznik,351,\N,\N,"sound_department,music_department,editor",Yûichirô Miura,1932,\N,writer,30,127.0,0,4013,KH,GD,11245,6.61
movie,Wuthering Heights,Wuthering Heights,0,2011,\N,129,"Drama,Romance",Andrea Arnold,8251,1961,\N,"actress,writer,director",Andrea Arnold,1961,\N,"actress,writer,director",17,6136.0,0,5726,PL,AW,25057,7.69
tvSeries,Kappa Mikey,Kappa Mikey,0,2006,2008,22,"Adventure,Animation,Comedy",Sergei Aniskov,845,\N,\N,"director,art_department,producer",Christopher Fauci,\N,\N,"producer,writer,miscellaneous",11,841.0,0,1454,NI,BB,37649,6.36
movie,The Adventures of Buckaroo Banzai Across the 8th Dimension,The Adventures of Buckaroo Banzai Across the 8th Dimension,0,1984,\N,103,"Adventure,Comedy,Romance",W.D. Richter,20923,1945,\N,"writer,producer,director",Earl Mac Rauch,\N,\N,writer,58,17433.0,0,6475,GL,PF,36733,5.76
tvSeries,E! True Hollywood Story,E! True Hollywood Story,0,1996,\N,\N,"Biography,Documentary",Joycelyn Di Palma,724,\N,\N,"producer,writer,director",Thomas Gibson,\N,\N,"producer,director,writer",23,670.0,0,4210,AU,SG,59278,7.68
tvEpisode,Christmas Special,Christmas Special,0,2013,\N,28,Comedy,Ed Bye,178,1955,\N,"director,producer,miscellaneous",Gary Janetti,1966,\N,"producer,writer,actor",17,174.0,0,7572,DO,UM,39587,6.32
